Unidade Gestora;Ano;Número;Tipo;Fornecedor;Valor Total
MUNICIPIO DE NAVEGANTES;2025;2104;Ordinária;PORTABILIS TECNOLOGIA LTDA ME;20000.00
MUNICIPIO DE NAVEGANTES;2025;2103;Ordinária;VALE FIBRAS COMPOSITOS LTDA;4320.00
MUNICIPIO DE NAVEGANTES;2025;2102;Ordinária;INSTALART MATERIAIS ELETRICOS LTDA;7139.75
MUNICIPIO DE NAVEGANTES;2025;2101;Ordinária;COMERCIAL MARTINS - MATERIAIS ELETRICOS LTDA;8621.40
MUNICIPIO DE NAVEGANTES;2025;2099;Ordinária;MORK TELECOM PRODUTOS E SERVICOS PARA TELECOMUNICACOES LTDA;15039.00
MUNICIPIO DE NAVEGANTES;2025;2098;Ordinária;TH7 SOLUCOES COMERCIAIS LTDA;742.00
MUNICIPIO DE NAVEGANTES;2025;2097;Ordinária;TH7 SOLUCOES COMERCIAIS LTDA;22200.00
MUNICIPIO DE NAVEGANTES;2025;2096;Ordinária;RACLI LIMPEZA URBANA LTDA;142620.32
MUNICIPIO DE NAVEGANTES;2025;2095;Global;ROVAN MUNCK LTDA;90990.00
MUNICIPIO DE NAVEGANTES;2025;2094;Ordinária;TH7 SOLUCOES COMERCIAIS LTDA;19534.78
MUNICIPIO DE NAVEGANTES;2025;2093;Global;MAXI GUINDASTES E TRANSPORTES LTDA;41000.00
MUNICIPIO DE NAVEGANTES;2025;2092;Ordinária;FKS DISTRIBUICAO DE MATERIAIS INFRAESTRUTURA TI TELECOM LTDA;118.00
MUNICIPIO DE NAVEGANTES;2025;2091;Ordinária;PJ SERVICOS E COMERCIO LTDA;8481.80
MUNICIPIO DE NAVEGANTES;2025;2090;Global;H7 ENGENHARIA E CONSTRUTORA LTDA;35600.00
MUNICIPIO DE NAVEGANTES;2025;2089;Ordinária;JULIANA FERREIRA DA SILVA LIBERATO;347.00
MUNICIPIO DE NAVEGANTES;2025;2088;Ordinária;PJ SERVICOS E COMERCIO LTDA;7688.99
MUNICIPIO DE NAVEGANTES;2025;2087;Ordinária;MARQUETT CONSTRUTORA LTDA EPP;19940.00
MUNICIPIO DE NAVEGANTES;2025;2086;Ordinária;O D M MADEIRAS E FERRAGENS LTDA;5550.00
MUNICIPIO DE NAVEGANTES;2025;2085;Ordinária;LUMOS CONSULTORIA E TECNOLOGIA LTDA;318.00
MUNICIPIO DE NAVEGANTES;2025;2084;Ordinária;INFORSEG-COMERCIO E SERVICOS DE INFORMATICA LTDA;545.88
MUNICIPIO DE NAVEGANTES;2025;2083;Ordinária;LIDER OBRAS DE INFRAESTRUTURA LTDA;31670.80
MUNICIPIO DE NAVEGANTES;2025;2082;Ordinária;LIDER OBRAS DE INFRAESTRUTURA LTDA;18385.00
MUNICIPIO DE NAVEGANTES;2025;2081;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;121555.00
MUNICIPIO DE NAVEGANTES;2025;2080;Ordinária;PJ SERVICOS E COMERCIO LTDA;1065.00
MUNICIPIO DE NAVEGANTES;2025;2079;Ordinária;ARMAZENA BEM ARMAZENAGEM DE DOCUMENTOS LTDA;744.32
MUNICIPIO DE NAVEGANTES;2025;2078;Ordinária;LCA INDUSTRIA E COMERCIO DE CORDAS E REDES ESPORTIVAS LTDA;239.52
MUNICIPIO DE NAVEGANTES;2025;2077;Ordinária;LCA INDUSTRIA E COMERCIO DE CORDAS E REDES ESPORTIVAS LTDA;114.77
MUNICIPIO DE NAVEGANTES;2025;2075;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;9655.12
MUNICIPIO DE NAVEGANTES;2025;2073;Ordinária;LOC TENDAS LTDA;0.00
MUNICIPIO DE NAVEGANTES;2025;2072;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;6303.00
MUNICIPIO DE NAVEGANTES;2025;2071;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;125219.95
MUNICIPIO DE NAVEGANTES;2025;2070;Ordinária;PJ SERVICOS E COMERCIO LTDA;1374.25
MUNICIPIO DE NAVEGANTES;2025;2069;Ordinária;BONA GENTE COMERCIAL LTDA - EPP;466.80
MUNICIPIO DE NAVEGANTES;2025;2068;Ordinária;PJ SERVICOS E COMERCIO LTDA;4028.10
MUNICIPIO DE NAVEGANTES;2025;2066;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;0.00
MUNICIPIO DE NAVEGANTES;2025;2065;Ordinária;TENDAS ITAJAÍ LTDA.;0.00
MUNICIPIO DE NAVEGANTES;2025;2064;Ordinária;LOC TENDAS LTDA;0.00
MUNICIPIO DE NAVEGANTES;2025;2063;Ordinária;RAFAEL SEDREZ SILVA;0.00
MUNICIPIO DE NAVEGANTES;2025;2062;Ordinária;RAFAEL SEDREZ SILVA;1000.00
MUNICIPIO DE NAVEGANTES;2025;2061;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;22244.60
MUNICIPIO DE NAVEGANTES;2025;2060;Ordinária;J.A. ARTEFATOS DE CIMENTO LTDA - ME;30392.00
MUNICIPIO DE NAVEGANTES;2025;2059;Ordinária;IMPERIAL COMERCIO REFORMA E REPRESENTACOES LTDA;323.00
MUNICIPIO DE NAVEGANTES;2025;2058;Ordinária;CPL DESENVOLVIMENTO DE SOFTWARE LTDA;994.74
MUNICIPIO DE NAVEGANTES;2025;2057;Global;RINON ROGERS VIEIRA UNISOM SONORIZACAO;3719.82
MUNICIPIO DE NAVEGANTES;2025;2056;Ordinária;PJ SERVICOS E COMERCIO LTDA;1775.00
MUNICIPIO DE NAVEGANTES;2025;2055;Ordinária;CORREA COMERCIO E REPRESENTACOES LTDA;7380.00
MUNICIPIO DE NAVEGANTES;2025;2054;Ordinária;MULTITECH ASSISTENCIA REFRIGERACAO LTDA;1123.20
MUNICIPIO DE NAVEGANTES;2025;2053;Ordinária;OBRAMASTER CONSTRUTORA E INCORPORADORA EIRELI;106143.49
MUNICIPIO DE NAVEGANTES;2025;2052;Ordinária;FORCA DA TERRA AGRONEGOCIO LTDA;35000.00
MUNICIPIO DE NAVEGANTES;2025;2051;Ordinária;FORCA DA TERRA AGRONEGOCIO LTDA;0.00
MUNICIPIO DE NAVEGANTES;2025;2050;Ordinária;ROSAR ALIMENTOS LTDA;14840.45
MUNICIPIO DE NAVEGANTES;2025;2049;Ordinária;DIVINO CAFE LTDA;1524.00
MUNICIPIO DE NAVEGANTES;2025;2047;Ordinária;PORTABILIS TECNOLOGIA LTDA ME;5000.00
MUNICIPIO DE NAVEGANTES;2025;2046;Ordinária;Q50 EVENTOS LTDA;150000.00
MUNICIPIO DE NAVEGANTES;2025;2045;Ordinária;KMJ TRANSPORTES LTDA EPP;18100.00
MUNICIPIO DE NAVEGANTES;2025;2044;Ordinária;FKS DISTRIBUICAO DE MATERIAIS INFRAESTRUTURA TI TELECOM LTDA;63.00
MUNICIPIO DE NAVEGANTES;2025;2043;Ordinária;SOMA ATACADO LTDA;421.00
MUNICIPIO DE NAVEGANTES;2025;2042;Ordinária;SOMA ATACADO LTDA;760.00
MUNICIPIO DE NAVEGANTES;2025;2041;Ordinária;LOPES & BREMEN EQUIPAMENTOS LTDA;190.00
MUNICIPIO DE NAVEGANTES;2025;2040;Ordinária;LUMOS CONSULTORIA E TECNOLOGIA LTDA;2624.00
MUNICIPIO DE NAVEGANTES;2025;2038;Ordinária;LCF CONSTRUTORA LTDA;160578.17
MUNICIPIO DE NAVEGANTES;2025;2037;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;3750.60
MUNICIPIO DE NAVEGANTES;2025;2036;Ordinária;CAMILA VENTURIN ZAPPELLINI PAIVA LTDA;100000.00
MUNICIPIO DE NAVEGANTES;2025;2035;Ordinária;ESGONAVE COLETA E TRANSPORTE DE RESIDUOS LTDA;80000.00
MUNICIPIO DE NAVEGANTES;2025;2034;Ordinária;CLM COMERCIO VAREJISTA DE GAS LTDA;348.00
MUNICIPIO DE NAVEGANTES;2025;2032;Ordinária;LUMOS CONSULTORIA E TECNOLOGIA LTDA;1760.00
MUNICIPIO DE NAVEGANTES;2025;2031;Ordinária;JEAN BERLANDA SOLUCOES IMOBILIARIAS LTDA;660.00
MUNICIPIO DE NAVEGANTES;2025;2030;Ordinária;JEAN BERLANDA SOLUCOES IMOBILIARIAS LTDA;1320.00
MUNICIPIO DE NAVEGANTES;2025;2029;Ordinária;FINO PRATO REFEIÇÕES LTDA;2676207.00
MUNICIPIO DE NAVEGANTES;2025;2028;Ordinária;FINO PRATO REFEIÇÕES LTDA;234865.75
MUNICIPIO DE NAVEGANTES;2025;2027;Ordinária;INSTITUTO NEUROSABER DE ENSINO LTDA;15588.54
MUNICIPIO DE NAVEGANTES;2025;2026;Ordinária;G. M. BAUER COMERCIO E LICITACOES;517.20
MUNICIPIO DE NAVEGANTES;2025;2025;Ordinária;PJ SERVICOS E COMERCIO LTDA;506.85
MUNICIPIO DE NAVEGANTES;2025;2024;Ordinária;JV COMERCIO DE MATERIAIS ELETRICOS E DECORACOES LT;267.00
MUNICIPIO DE NAVEGANTES;2025;2023;Ordinária;BORBA COMERCIO VAREJISTA LTDA;2314.95
MUNICIPIO DE NAVEGANTES;2025;2022;Ordinária;TRANSCAP MANEJO DE ANIMAIS LTDA;0.00
MUNICIPIO DE NAVEGANTES;2025;2021;Ordinária;DIVINO CAFE LTDA;168.70
MUNICIPIO DE NAVEGANTES;2025;2020;Ordinária;RICARDO MENDES MAFRA;63600.00
MUNICIPIO DE NAVEGANTES;2025;2019;Ordinária;MAURICIO DE LIMA PAVIMENTACAO LTDA;0.00
MUNICIPIO DE NAVEGANTES;2025;2018;Ordinária;JULIANA FERREIRA DA SILVA LIBERATO;54.00
MUNICIPIO DE NAVEGANTES;2025;2017;Ordinária;LOPES & BREMEN EQUIPAMENTOS LTDA;285.00
MUNICIPIO DE NAVEGANTES;2025;2015;Ordinária;LUMOS CONSULTORIA E TECNOLOGIA LTDA;1060.00
MUNICIPIO DE NAVEGANTES;2025;2014;Ordinária;GRUPO GBA COMERCIO ATACADISTA E SERVICOS LTDA;1690.00
MUNICIPIO DE NAVEGANTES;2025;2013;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;2500.40
MUNICIPIO DE NAVEGANTES;2025;2012;Ordinária;COTEF - CENTRO DE ORIENT.EM TRIBUTOS E ESTUDOS FAZENDARIOSLTDA;800.00
MUNICIPIO DE NAVEGANTES;2025;2011;Ordinária;LOC TENDAS LTDA;4160.00
MUNICIPIO DE NAVEGANTES;2025;2010;Ordinária;ART PRINT COMUNICACAO VISUAL LTDA;164.00
MUNICIPIO DE NAVEGANTES;2025;2009;Ordinária;HAMMER SERVICOS DE SEGURANCA PRIVADA LTDA;2159.28
MUNICIPIO DE NAVEGANTES;2025;2008;Ordinária;INFORSEG-COMERCIO E SERVICOS DE INFORMATICA LTDA;12.00
MUNICIPIO DE NAVEGANTES;2025;2007;Ordinária;FKS DISTRIBUICAO DE MATERIAIS INFRAESTRUTURA TI TELECOM LTDA;252.00
MUNICIPIO DE NAVEGANTES;2025;2006;Ordinária;LOPES & BREMEN EQUIPAMENTOS LTDA;1900.00
MUNICIPIO DE NAVEGANTES;2025;2005;Ordinária;LUMOS CONSULTORIA E TECNOLOGIA LTDA;4384.00
MUNICIPIO DE NAVEGANTES;2025;2004;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;13502.16
MUNICIPIO DE NAVEGANTES;2025;2003;Ordinária;BALTT EMPREITEIRA TRANSPORTES E TERRAPLANAGEM LTDA;3114000.00
MUNICIPIO DE NAVEGANTES;2025;2002;Ordinária;MULTITECH ASSISTENCIA REFRIGERACAO LTDA;3496.30
MUNICIPIO DE NAVEGANTES;2025;2001;Ordinária;MELIM COMERCIAL LTDA;6446.40
MUNICIPIO DE NAVEGANTES;2025;2000;Ordinária;META MUNDI SOLUCOES PARA VIAGENS LTDA;2373.00
MUNICIPIO DE NAVEGANTES;2025;1999;Ordinária;META MUNDI SOLUCOES PARA VIAGENS LTDA;8057.00
MUNICIPIO DE NAVEGANTES;2025;1998;Ordinária;BETHA SISTEMAS LTDA;4129.27
MUNICIPIO DE NAVEGANTES;2025;1997;Global;LIDER OBRAS DE INFRAESTRUTURA LTDA;3815000.00
MUNICIPIO DE NAVEGANTES;2025;1996;Ordinária;QUANTUM ENGENHARIA LTDA;73140.89
MUNICIPIO DE NAVEGANTES;2025;1995;Ordinária;ESGONAVE COLETA E TRANSPORTE DE RESIDUOS LTDA;0.00
MUNICIPIO DE NAVEGANTES;2025;1994;Ordinária;GARAGEM MODERNA LTDA;25760.00
MUNICIPIO DE NAVEGANTES;2025;1993;Ordinária;RAFAEL SEDREZ SILVA;2900.00
MUNICIPIO DE NAVEGANTES;2025;1992;Ordinária;RECICLE CATARINENSE DE RESIDUOS LTDA;937000.00
MUNICIPIO DE NAVEGANTES;2025;1991;Ordinária;SAAY'S SOLUCOES AMBIENTAIS LTDA;1764526.88
MUNICIPIO DE NAVEGANTES;2025;1990;Ordinária;BORBA COMERCIO VAREJISTA LTDA;4317.00
MUNICIPIO DE NAVEGANTES;2025;1989;Ordinária;BOND MOVEIS LTDA;20530.51
MUNICIPIO DE NAVEGANTES;2025;1988;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;3413.96
MUNICIPIO DE NAVEGANTES;2025;1987;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;7409.10
MUNICIPIO DE NAVEGANTES;2025;1986;Ordinária;SOMA ATACADO LTDA;304.00
MUNICIPIO DE NAVEGANTES;2025;1985;Ordinária;RAFAEL SEDREZ SILVA;7650.00
MUNICIPIO DE NAVEGANTES;2025;1983;Ordinária;BMB COMERCIO E SERVICOS LTDA;34545.00
MUNICIPIO DE NAVEGANTES;2025;1978;Ordinária;C DIAS LTDA;9802.10
MUNICIPIO DE NAVEGANTES;2025;1977;Ordinária;RINON ROGERS VIEIRA UNISOM SONORIZACAO;783.12
MUNICIPIO DE NAVEGANTES;2025;1970;Ordinária;CONSULTRAN ENGENHARIA LTDA;129998.94
MUNICIPIO DE NAVEGANTES;2025;1969;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;793.13
MUNICIPIO DE NAVEGANTES;2025;1968;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;1457.92
MUNICIPIO DE NAVEGANTES;2025;1967;Ordinária;ARTEFATOS DE CIMENTO SANTA TEREZINHA LTDA;19050.00
MUNICIPIO DE NAVEGANTES;2025;1966;Ordinária;BORBA COMERCIO VAREJISTA LTDA;1560.00
MUNICIPIO DE NAVEGANTES;2025;1965;Ordinária;IMPERIAL COMERCIO REFORMA E REPRESENTACOES LTDA;910.00
MUNICIPIO DE NAVEGANTES;2025;1964;Ordinária;GOLDEN TECNOLOGIA EM CONSTRUCAO LTDA;1564.00
MUNICIPIO DE NAVEGANTES;2025;1963;Ordinária;CORREA COMERCIO E REPRESENTACOES LTDA;6660.00
MUNICIPIO DE NAVEGANTES;2025;1962;Ordinária;EVEREST MATERIAIS DE CONSTRUCAO LTDA;0.00
MUNICIPIO DE NAVEGANTES;2025;1961;Ordinária;DX DISTRIBUIDORA LTDA;0.00
MUNICIPIO DE NAVEGANTES;2025;1960;Ordinária;ORQUESTRA SINFONICA DE SANTA CATARINA - OSSCA;82000.00
MUNICIPIO DE NAVEGANTES;2025;1959;Ordinária;DX DISTRIBUIDORA LTDA;0.00
MUNICIPIO DE NAVEGANTES;2025;1958;Ordinária;DX DISTRIBUIDORA LTDA;0.00
MUNICIPIO DE NAVEGANTES;2025;1957;Ordinária;RFRB PRODUCOES ARTISTICAS LTDA;214000.00
MUNICIPIO DE NAVEGANTES;2025;1956;Ordinária;LICIFRANN COMERCIO E SERVICOS LTDA - ME;8151.89
MUNICIPIO DE NAVEGANTES;2025;1955;Ordinária;LICITAPHARMA DISTRIBUIDORA DE PRODUTOS VETERINARIOS, HOSPITALARES E MEDICAMENTOS LTDA;10210.00
MUNICIPIO DE NAVEGANTES;2025;1954;Ordinária;CASA DO BOI PRODUTOS AGROPECUARIOS LTDA;37910.00
MUNICIPIO DE NAVEGANTES;2025;1953;Ordinária;FUTURA COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA;11345.00
MUNICIPIO DE NAVEGANTES;2025;1952;Ordinária;DIVINO CAFE LTDA;1127.76
MUNICIPIO DE NAVEGANTES;2025;1951;Ordinária;FKS DISTRIBUICAO DE MATERIAIS INFRAESTRUTURA TI TELECOM LTDA;504.00
MUNICIPIO DE NAVEGANTES;2025;1950;Ordinária;LOPES & BREMEN EQUIPAMENTOS LTDA;190.00
MUNICIPIO DE NAVEGANTES;2025;1949;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;5750.92
MUNICIPIO DE NAVEGANTES;2025;1948;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;8751.40
MUNICIPIO DE NAVEGANTES;2025;1947;Ordinária;FKS DISTRIBUICAO DE MATERIAIS INFRAESTRUTURA TI TELECOM LTDA;126.00
MUNICIPIO DE NAVEGANTES;2025;1946;Ordinária;INFORSEG-COMERCIO E SERVICOS DE INFORMATICA LTDA;30.00
MUNICIPIO DE NAVEGANTES;2025;1945;Ordinária;JULIANA FERREIRA DA SILVA LIBERATO;135.00
MUNICIPIO DE NAVEGANTES;2025;1944;Ordinária;LUMOS CONSULTORIA E TECNOLOGIA LTDA;1800.00
MUNICIPIO DE NAVEGANTES;2025;1943;Ordinária;SOMA ATACADO LTDA;421.00
MUNICIPIO DE NAVEGANTES;2025;1942;Ordinária;LOPES & BREMEN EQUIPAMENTOS LTDA;570.00
MUNICIPIO DE NAVEGANTES;2025;1941;Ordinária;QUANTUM ENGENHARIA LTDA;129214.92
MUNICIPIO DE NAVEGANTES;2025;1940;Ordinária;FKS DISTRIBUICAO DE MATERIAIS INFRAESTRUTURA TI TELECOM LTDA;63.00
MUNICIPIO DE NAVEGANTES;2025;1939;Global;CONSTRUTORA MIRANDA LTDA;213693.00
MUNICIPIO DE NAVEGANTES;2025;1936;Ordinária;LUMOS CONSULTORIA E TECNOLOGIA LTDA;1312.00
MUNICIPIO DE NAVEGANTES;2025;1935;Ordinária;LOPES & BREMEN EQUIPAMENTOS LTDA;380.00
MUNICIPIO DE NAVEGANTES;2025;1929;Ordinária;BORBA COMERCIO VAREJISTA LTDA;10122.00
MUNICIPIO DE NAVEGANTES;2025;1928;Ordinária;ARTEFATOS DE CIMENTO SANTA TEREZINHA LTDA;935.50
MUNICIPIO DE NAVEGANTES;2025;1927;Ordinária;MAURICIO DE LIMA PAVIMENTACAO LTDA;436.00
MUNICIPIO DE NAVEGANTES;2025;1926;Ordinária;PORTABILIS TECNOLOGIA LTDA ME;5000.00
MUNICIPIO DE NAVEGANTES;2025;1925;Ordinária;EVERALDO APARICIO DE CASTRO 78715768953;2500.40
MUNICIPIO DE NAVEGANTES;2025;1918;Ordinária;RADIONET LTDA;688.00
MUNICIPIO DE NAVEGANTES;2025;1917;Global;SPACE LINE NET LTDA;60624.95
MUNICIPIO DE NAVEGANTES;2025;1916;Global;INFORSEG-COMERCIO E SERVICOS DE INFORMATICA LTDA;192798.35
MUNICIPIO DE NAVEGANTES;2025;1915;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;10285.00
MUNICIPIO DE NAVEGANTES;2025;1914;Global;F3 CONSTRUTORA LTDA;91142.34
MUNICIPIO DE NAVEGANTES;2025;1911;Ordinária;META MUNDI SOLUCOES PARA VIAGENS LTDA;2317.00
MUNICIPIO DE NAVEGANTES;2025;1910;Ordinária;RINON ROGERS VIEIRA UNISOM SONORIZACAO;2349.36
MUNICIPIO DE NAVEGANTES;2025;1909;Ordinária;OBRAMASTER CONSTRUTORA E INCORPORADORA EIRELI;127896.00
MUNICIPIO DE NAVEGANTES;2025;1908;Ordinária;JASON SILVA;2220.00
MUNICIPIO DE NAVEGANTES;2025;1907;Ordinária;ASSOCIACAO DE PROD. ORGANICOS DO PLANALTO VALE DO;0.00
MUNICIPIO DE NAVEGANTES;2025;1906;Ordinária;ASSOCIACAO DE PROD. ORGANICOS DO PLANALTO VALE DO;48222.00
MUNICIPIO DE NAVEGANTES;2025;1905;Ordinária;GOLDEN TECNOLOGIA EM CONSTRUCAO LTDA;92300.00
MUNICIPIO DE NAVEGANTES;2025;1904;Ordinária;IMPERIAL COMERCIO REFORMA E REPRESENTACOES LTDA;224.00
MUNICIPIO DE NAVEGANTES;2025;1903;Ordinária;RAFAEL SEDREZ SILVA;1000.00
MUNICIPIO DE NAVEGANTES;2025;1902;Ordinária;APROVA DIGITAL S/A;52067.35
MUNICIPIO DE NAVEGANTES;2025;1901;Ordinária;PJ SERVICOS E COMERCIO LTDA;949.00
MUNICIPIO DE NAVEGANTES;2025;1899;Ordinária;DIVINO CAFE LTDA;2286.00
MUNICIPIO DE NAVEGANTES;2025;1898;Ordinária;BORBA COMERCIO VAREJISTA LTDA;1459.00
MUNICIPIO DE NAVEGANTES;2025;1896;Ordinária;CADIN EMPREENDIMENTOS IMOBILIARIOS LTDA;462.88
MUNICIPIO DE NAVEGANTES;2025;1895;Ordinária;PJ SERVICOS E COMERCIO LTDA;4338.00
MUNICIPIO DE NAVEGANTES;2025;1894;Ordinária;ROTTA DO REPARO MATERIAIS DE CONSTRUCAO LTDA;927.90
MUNICIPIO DE NAVEGANTES;2025;1893;Ordinária;EVEREST MATERIAIS DE CONSTRUCAO LTDA;0.00
MUNICIPIO DE NAVEGANTES;2025;1892;Ordinária;IMPERIAL COMERCIO REFORMA E REPRESENTACOES LTDA;6630.00
MUNICIPIO DE NAVEGANTES;2025;1891;Ordinária;RAFAEL SEDREZ SILVA;0.00
MUNICIPIO DE NAVEGANTES;2025;1890;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;1272.62
MUNICIPIO DE NAVEGANTES;2025;1889;Ordinária;LUFRA ENGENHARIA E REFRIGERACAO LTDA;10478.11
MUNICIPIO DE NAVEGANTES;2025;1888;Ordinária;CORREA COMERCIO E REPRESENTACOES LTDA;3426.20
MUNICIPIO DE NAVEGANTES;2025;1887;Ordinária;BONA GENTE COMERCIAL LTDA - EPP;483.00
MUNICIPIO DE NAVEGANTES;2025;1885;Ordinária;LOC TENDAS LTDA;5000.00
MUNICIPIO DE NAVEGANTES;2025;1884;Ordinária;CORR PLASTIK INDUSTRIAL LIMITADA;146880.00
MUNICIPIO DE NAVEGANTES;2025;1883;Ordinária;META MUNDI SOLUCOES PARA VIAGENS LTDA;730.00
MUNICIPIO DE NAVEGANTES;2025;1882;Ordinária;C DIAS LTDA;3502.02
MUNICIPIO DE NAVEGANTES;2025;1881;Ordinária;F3 CONSTRUTORA LTDA;11496.00
MUNICIPIO DE NAVEGANTES;2025;1880;Ordinária;PJ SERVICOS E COMERCIO LTDA;1912.00
MUNICIPIO DE NAVEGANTES;2025;1879;Ordinária;PJ SERVICOS E COMERCIO LTDA;979.90
MUNICIPIO DE NAVEGANTES;2025;1878;Ordinária;M & F TRANSPORTES E TURISMO LTDA;15724.80
MUNICIPIO DE NAVEGANTES;2025;1877;Ordinária;PJ SERVICOS E COMERCIO LTDA;3540.00
MUNICIPIO DE NAVEGANTES;2025;1876;Global;N A J EMPREITEIRA LTDA;596866.79
MUNICIPIO DE NAVEGANTES;2025;1875;Ordinária;PJ SERVICOS E COMERCIO LTDA;239.00
MUNICIPIO DE NAVEGANTES;2025;1874;Ordinária;JK SERVIÇOS ADMINISTRATIVOS LTDA;2800.00
MUNICIPIO DE NAVEGANTES;2025;1873;Ordinária;NILA ENGENHARIA, PROJETOS AMBIENTAIS E REPRESENTAÇÕES LTDA;12300.00
MUNICIPIO DE NAVEGANTES;2025;1872;Ordinária;META MUNDI SOLUCOES PARA VIAGENS LTDA;1932.28
MUNICIPIO DE NAVEGANTES;2025;1871;Ordinária;META MUNDI SOLUCOES PARA VIAGENS LTDA;2111.32
MUNICIPIO DE NAVEGANTES;2025;1870;Ordinária;TAMARA GESTAO DE RESIDUOS DA CONSTRUCAO CIVIL LTDA;179201.20
MUNICIPIO DE NAVEGANTES;2025;1869;Ordinária;SOS ASFALTOS LTDA;4380.00
MUNICIPIO DE NAVEGANTES;2025;1868;Ordinária;MAXIFROTA SERVICOS DE MANUTENCAO DE FROTA LTDA;100000.00
MUNICIPIO DE NAVEGANTES;2025;1866;Ordinária;TKF AMBIENTAL LTDA;100000.00
MUNICIPIO DE NAVEGANTES;2025;1865;Global;ROVAN MUNCK LTDA;30330.00
MUNICIPIO DE NAVEGANTES;2025;1864;Ordinária;MAXI GUINDASTES E TRANSPORTES LTDA;41000.00
MUNICIPIO DE NAVEGANTES;2025;1863;Ordinária;JASON SILVA;2220.00
MUNICIPIO DE NAVEGANTES;2025;1862;Global;DMG PRESTADORA DE SERVICOS LTDA;11681.48
MUNICIPIO DE NAVEGANTES;2025;1861;Ordinária;DMG PRESTADORA DE SERVICOS LTDA;17522.22
MUNICIPIO DE NAVEGANTES;2025;1860;Ordinária;MARQUETT CONSTRUTORA LTDA EPP;81290.00
MUNICIPIO DE NAVEGANTES;2025;1859;Global;DMG PRESTADORA DE SERVICOS LTDA;11681.48
MUNICIPIO DE NAVEGANTES;2025;1858;Ordinária;META MUNDI SOLUCOES PARA VIAGENS LTDA;2301.62
MUNICIPIO DE NAVEGANTES;2025;1857;Ordinária;TRANSCAP MANEJO DE ANIMAIS LTDA;63966.66
MUNICIPIO DE NAVEGANTES;2025;1855;Ordinária;AIRTON TEIXEIRA E ESPOSA;4914.24
MUNICIPIO DE NAVEGANTES;2025;1854;Ordinária;BOXDOZE CONSTRUTORA LTDA;35200.00
MUNICIPIO DE NAVEGANTES;2025;1853;Ordinária;PJ SERVICOS E COMERCIO LTDA;5991.12
MUNICIPIO DE NAVEGANTES;2025;1852;Ordinária;PJ SERVICOS E COMERCIO LTDA;1490.00
MUNICIPIO DE NAVEGANTES;2025;1851;Ordinária;JK SERVIÇOS ADMINISTRATIVOS LTDA;2000.00
MUNICIPIO DE NAVEGANTES;2025;1850;Ordinária;DX DISTRIBUIDORA LTDA;0.00
MUNICIPIO DE NAVEGANTES;2025;1849;Ordinária;ICONP CONTABILIDADE E GESTAO PUBLICA LTDA;65802.00
MUNICIPIO DE NAVEGANTES;2025;1848;Ordinária;FORMULA D' AGUA DISTRIBUIDORA LTDA;4300.00
MUNICIPIO DE NAVEGANTES;2025;1847;Ordinária;GEVAERD SERVICOS LTDA;6495.61
MUNICIPIO DE NAVEGANTES;2025;1846;Ordinária;CPL DESENVOLVIMENTO DE SOFTWARE LTDA;19389.00
MUNICIPIO DE NAVEGANTES;2025;1845;Ordinária;CPL DESENVOLVIMENTO DE SOFTWARE LTDA;3222.00
MUNICIPIO DE NAVEGANTES;2025;1844;Ordinária;LOC TENDAS LTDA;15000.00
MUNICIPIO DE NAVEGANTES;2025;1843;Ordinária;FKS DISTRIBUICAO DE MATERIAIS INFRAESTRUTURA TI TELECOM LTDA;177.00
MUNICIPIO DE NAVEGANTES;2025;1842;Ordinária;BOXDOZE CONSTRUTORA LTDA;35200.00
MUNICIPIO DE NAVEGANTES;2025;1841;Ordinária;TATTICAS PUBLICIDADE E PROPAGANDA LTDA - EPP;85811.83
MUNICIPIO DE NAVEGANTES;2025;1840;Ordinária;PJ SERVICOS E COMERCIO LTDA;1423.50
MUNICIPIO DE NAVEGANTES;2025;1839;Ordinária;J.A. ARTEFATOS DE CIMENTO LTDA - ME;7598.00
MUNICIPIO DE NAVEGANTES;2025;1838;Ordinária;META MUNDI SOLUCOES PARA VIAGENS LTDA;3523.00
MUNICIPIO DE NAVEGANTES;2025;1837;Global;ORBENK ADMINISTRACAO E SERVICOS LTDA;495134.00
